"","...1","datetime","depth","heading","lon","lat","videotime"
"674",674,2021-01-07 09:53:33,234.3,207,15.521369,67.9012225,00:22:29
"675",675,2021-01-07 09:53:35,234.1,209,15.52136767,67.90122517,00:22:31
"676",676,2021-01-07 09:53:37,234,212,15.5213635,67.90122433,00:22:33
"677",677,2021-01-07 09:53:39,234,210,15.52136233,67.90122633,00:22:35
"678",678,2021-01-07 09:53:41,233.8,207,15.521368,67.90122933,00:22:37
"679",679,2021-01-07 09:53:43,233.7,207,15.52136817,67.90122817,00:22:39
"680",680,2021-01-07 09:53:45,233.6,205,15.52137417,67.90123117,00:22:40
"681",681,2021-01-07 09:53:47,233.4,206,15.52137933,67.901234,00:22:42
"682",682,2021-01-07 09:53:49,233.5,203,15.52137933,67.901234,00:22:42
"683",683,2021-01-07 09:53:51,233.5,204,15.521365,67.90123,00:22:47
"684",684,2021-01-07 09:53:53,233.4,205,15.5213645,67.901228,00:22:49
"685",685,2021-01-07 09:53:55,233.4,207,15.52135417,67.90122483,00:22:51
"686",686,2021-01-07 09:53:57,233.4,208,15.52136467,67.90122333,00:22:53
"687",687,2021-01-07 09:53:59,233.3,213,15.5213775,67.90121817,00:22:55
"688",688,2021-01-07 09:54:01,233.3,215,15.52138767,67.9012185,00:22:56
"689",689,2021-01-07 09:54:03,233.4,217,15.52139633,67.9012185,00:22:58
"690",690,2021-01-07 09:54:05,233.3,221,15.52139033,67.90121217,00:23:02
"691",691,2021-01-07 09:54:07,233.2,223,15.52138083,67.90120933,00:23:04
"692",692,2021-01-07 09:54:09,233.2,225,15.52138167,67.90120817,00:23:06
"693",693,2021-01-07 09:54:11,233.1,225,15.52138033,67.901208,00:23:08
"694",694,2021-01-07 09:54:13,233.1,227,15.52137733,67.90120633,00:23:09
"695",695,2021-01-07 09:54:15,232.9,223,15.52137783,67.90120733,00:23:11
"696",696,2021-01-07 09:54:17,232.8,223,15.52136517,67.90120567,00:23:13
"697",697,2021-01-07 09:54:19,232.8,221,15.52135767,67.90120633,00:23:15
"698",698,2021-01-07 09:54:21,232.8,220,15.5213605,67.90120733,00:23:17
"699",699,2021-01-07 09:54:23,232.7,220,15.5213675,67.90120817,00:23:19
"700",700,2021-01-07 09:54:25,232.5,222,15.52137133,67.901211,00:23:21
"701",701,2021-01-07 09:54:27,232.4,223,15.52137183,67.90121067,00:23:22
"702",702,2021-01-07 09:54:29,232.4,224,15.52137033,67.90120967,00:23:24
"703",703,2021-01-07 09:54:31,232.4,225,15.521367,67.9012135,00:23:28
"704",704,2021-01-07 09:54:33,232.3,224,15.52136717,67.90121217,00:23:30
"705",705,2021-01-07 09:54:35,232.2,224,15.52136033,67.90121233,00:23:32
"706",706,2021-01-07 09:54:37,232.1,222,15.52135417,67.90120833,00:23:34
"707",707,2021-01-07 09:54:39,232.1,220,15.52134833,67.901209,00:23:35
"708",708,2021-01-07 09:54:41,232,220,15.52134833,67.90120867,00:23:37
"709",709,2021-01-07 09:54:43,232,224,15.52134867,67.90121267,00:23:39
"710",710,2021-01-07 09:54:45,232,224,15.52135617,67.9012185,00:23:41
"711",711,2021-01-07 09:54:47,231.8,226,15.52135,67.90121817,00:23:43
"712",712,2021-01-07 09:54:49,231.8,226,15.5213525,67.90121383,00:23:45
"713",713,2021-01-07 09:54:51,231.7,222,15.52136817,67.90121633,00:23:47
"714",714,2021-01-07 09:54:53,231.8,221,15.521367,67.90121333,00:23:48
"715",715,2021-01-07 09:54:55,231.7,220,15.52135883,67.90120783,00:23:52
"716",716,2021-01-07 09:54:57,231.4,219,15.52135417,67.90120967,00:23:54
"717",717,2021-01-07 09:54:59,231.2,219,15.52135567,67.9012105,00:23:56
"718",718,2021-01-07 09:55:01,231.1,218,15.52135,67.901209,00:23:58
"719",719,2021-01-07 09:55:03,231,221,15.52135033,67.90120967,NA
"720",720,2021-01-07 09:55:05,230.8,221,15.52134383,67.90120933,00:24:01
"721",721,2021-01-07 09:55:07,230.7,225,15.5213315,67.90121033,00:24:03
"722",722,2021-01-07 09:55:09,230.5,227,15.52133233,67.90120983,00:24:05
"723",723,2021-01-07 09:55:11,230.5,224,15.52132583,67.90121133,00:24:07
"724",724,2021-01-07 09:55:13,230.3,224,15.52132283,67.90121033,00:24:09
"725",725,2021-01-07 09:55:15,230.2,225,15.52131,67.90121117,00:24:11
"726",726,2021-01-07 09:55:17,230.2,226,15.52130417,67.9012115,00:24:12
"727",727,2021-01-07 09:55:19,230.1,225,15.52131067,67.90121433,00:24:14
"728",728,2021-01-07 09:55:21,229.9,226,15.5213105,67.90121367,00:24:18
"729",729,2021-01-07 09:55:23,229.9,224,15.52129867,67.90121133,00:24:20
"730",730,2021-01-07 09:55:25,229.7,223,15.5212995,67.90121467,00:24:22
"731",731,2021-01-07 09:55:27,229.5,222,15.52129667,67.90121383,00:24:24
"732",732,2021-01-07 09:55:29,229.4,222,15.52129667,67.90121383,00:24:24
"733",733,2021-01-07 09:55:31,229.3,221,15.52129517,67.90121383,00:24:28
"734",734,2021-01-07 09:55:33,229.2,219,15.52128833,67.90120967,00:24:29
"735",735,2021-01-07 09:55:35,228.9,218,15.521281,67.9012045,00:24:31
"736",736,2021-01-07 09:55:37,228.6,219,15.5212735,67.90120233,00:24:32
"737",737,2021-01-07 09:55:39,228.6,219,15.52127083,67.90120017,00:24:34
"738",738,2021-01-07 09:55:41,228.3,220,15.521267,67.9011975,00:24:38
"739",739,2021-01-07 09:55:43,228.2,219,15.52126333,67.90119417,00:24:40
"740",740,2021-01-07 09:55:45,228.2,223,15.52126667,67.90119667,00:24:42
"741",741,2021-01-07 09:55:47,228.1,227,15.521257,67.9011985,00:24:44
"742",742,2021-01-07 09:55:49,228,224,15.52125183,67.90119717,00:24:45
"743",743,2021-01-07 09:55:51,227.9,218,15.5212455,67.901199,00:24:47
"744",744,2021-01-07 09:55:53,227.6,214,15.5212405,67.9011995,00:24:49
"745",745,2021-01-07 09:55:55,227.5,210,15.52123567,67.901199,00:24:51
"746",746,2021-01-07 09:55:57,227.3,208,15.52124117,67.90119817,00:24:53
"747",747,2021-01-07 09:55:59,227,208,15.52124133,67.90120067,00:24:55
"748",748,2021-01-07 09:56:01,226.7,209,15.52124883,67.90119583,00:24:57
"749",749,2021-01-07 09:56:03,226.6,208,15.52124983,67.90119417,00:24:58
"750",750,2021-01-07 09:56:05,226.5,207,15.52125417,67.90119133,00:25:02
"751",751,2021-01-07 09:56:07,226.4,204,15.52125367,67.90118933,00:25:04
"752",752,2021-01-07 09:56:09,226.3,194,15.521239,67.90118467,00:25:06
"753",753,2021-01-07 09:56:11,226.4,200,15.52124017,67.90118167,00:25:08
"754",754,2021-01-07 09:56:13,226.3,203,15.5212405,67.9011825,00:25:09
"755",755,2021-01-07 09:56:15,226.2,204,15.52123683,67.90118183,00:25:11
"756",756,2021-01-07 09:56:17,226,205,15.521233,67.90117567,00:25:13
"757",757,2021-01-07 09:56:19,225.9,204,15.52124467,67.90117683,00:25:15
"758",758,2021-01-07 09:56:21,225.7,203,15.5212485,67.9011795,00:25:17
"759",759,2021-01-07 09:56:23,225.6,204,15.52124733,67.901181,00:25:19
"760",760,2021-01-07 09:56:25,225.6,203,15.52124783,67.90118017,00:25:21
"761",761,2021-01-07 09:56:27,225.4,199,15.52123767,67.90118017,00:25:22
"762",762,2021-01-07 09:56:29,225.3,198,15.52123933,67.90117983,00:25:24
"763",763,2021-01-07 09:56:31,225.1,199,15.52125083,67.901178,00:25:28
"764",764,2021-01-07 09:56:33,225,200,15.52124883,67.9011775,00:25:30
"765",765,2021-01-07 09:56:35,224.8,199,15.52125383,67.90117717,00:25:32
"766",766,2021-01-07 09:56:37,224.6,199,15.521251,67.90117633,00:25:34
"767",767,2021-01-07 09:56:39,224.4,199,15.521249,67.90117683,00:25:35
"768",768,2021-01-07 09:56:41,224.3,202,15.52125117,67.90117767,00:25:37
"769",769,2021-01-07 09:56:43,224.1,203,15.52125467,67.90117733,00:25:39
"770",770,2021-01-07 09:56:45,223.9,203,15.52126167,67.90117867,00:25:41
"771",771,2021-01-07 09:56:47,223.6,203,15.5212565,67.90117533,00:25:43
"772",772,2021-01-07 09:56:49,223.3,203,15.52125867,67.90117517,00:25:45
"773",773,2021-01-07 09:56:51,223.1,205,15.52125367,67.90117317,00:25:47
"774",774,2021-01-07 09:56:53,223,209,15.52126267,67.90117183,00:25:48
"775",775,2021-01-07 09:56:55,222.9,209,15.52126417,67.90116767,00:25:52
"776",776,2021-01-07 09:56:57,222.7,211,15.521262,67.9011685,00:25:54
"777",777,2021-01-07 09:56:59,222.6,209,15.52126267,67.90116983,00:25:56
"778",778,2021-01-07 09:57:01,222.4,207,15.52126433,67.901168,00:25:58
"779",779,2021-01-07 09:57:03,222.3,205,15.521261,67.9011675,NA
"780",780,2021-01-07 09:57:05,222.2,199,15.52125183,67.90116667,00:26:01
"781",781,2021-01-07 09:57:07,222.1,193,15.5212625,67.90116667,00:26:03
"782",782,2021-01-07 09:57:09,221.8,193,15.5212625,67.90116667,00:26:03
"783",783,2021-01-07 09:57:11,221.8,193,15.5212795,67.90116333,00:26:07
"784",784,2021-01-07 09:57:13,221.8,194,15.52128633,67.90116183,00:26:09
"785",785,2021-01-07 09:57:15,221.4,200,15.52129767,67.901163,00:26:11
"786",786,2021-01-07 09:57:17,221.4,204,15.521305,67.901162,00:26:12
"787",787,2021-01-07 09:57:19,221.4,206,15.52130583,67.90115983,00:26:14
"788",788,2021-01-07 09:57:21,221.4,211,15.52131483,67.901154,00:26:18
"789",789,2021-01-07 09:57:23,221.2,214,15.52131867,67.90114967,00:26:20
"790",790,2021-01-07 09:57:25,221,216,15.521323,67.90114617,00:26:22
"791",791,2021-01-07 09:57:27,220.8,215,15.5213315,67.901145,00:26:24
"792",792,2021-01-07 09:57:29,220.5,215,15.52132833,67.9011425,00:26:25
"793",793,2021-01-07 09:57:31,220.4,213,15.521323,67.90113767,00:26:27
"794",794,2021-01-07 09:57:33,220.1,211,15.52132467,67.90113633,00:26:29
"795",795,2021-01-07 09:57:35,219.9,210,15.52133117,67.901137,00:26:31
"796",796,2021-01-07 09:57:37,219.7,211,15.52133733,67.90113633,00:26:33
"797",797,2021-01-07 09:57:39,219.7,209,15.52133933,67.901134,00:26:35
"798",798,2021-01-07 09:57:41,219.5,210,15.52134217,67.9011315,00:26:37
"799",799,2021-01-07 09:57:43,219.5,209,15.52134567,67.90112883,00:26:38
"800",800,2021-01-07 09:57:45,219.2,210,15.52134717,67.9011275,00:26:40
"801",801,2021-01-07 09:57:47,219.1,211,15.521361,67.90112567,00:26:44
"802",802,2021-01-07 09:57:49,218.9,210,15.52136633,67.90112183,00:26:46
"803",803,2021-01-07 09:57:51,218.9,208,15.52137167,67.90112167,00:26:48
"804",804,2021-01-07 09:57:53,218.7,208,15.52137383,67.90112133,00:26:50
"805",805,2021-01-07 09:57:55,218.6,209,15.52137933,67.90112233,00:26:51
"806",806,2021-01-07 09:57:57,218.4,209,15.52138167,67.901124,00:26:53
"807",807,2021-01-07 09:57:59,218.1,211,15.52139067,67.90112617,00:26:55
"808",808,2021-01-07 09:58:01,218,212,15.52139017,67.9011235,00:26:57
"809",809,2021-01-07 09:58:03,217.9,210,15.5213935,67.90112417,00:26:59
"810",810,2021-01-07 09:58:05,217.9,208,15.52139067,67.90112417,00:27:01
"811",811,2021-01-07 09:58:07,217.7,211,15.521382,67.90112283,00:27:03
"812",812,2021-01-07 09:58:09,217.5,213,15.52137933,67.90112183,00:27:04
"813",813,2021-01-07 09:58:11,217.2,216,15.5213845,67.90111983,00:27:08
"814",814,2021-01-07 09:58:13,217.1,214,15.5213785,67.90111817,00:27:10
"815",815,2021-01-07 09:58:15,217.1,214,15.52137817,67.9011205,00:27:12
"816",816,2021-01-07 09:58:17,216.9,213,15.5213715,67.901122,00:27:14
"817",817,2021-01-07 09:58:19,216.9,215,15.5213545,67.9011225,00:27:15
"818",818,2021-01-07 09:58:21,216.6,213,15.52134867,67.9011235,00:27:17
"819",819,2021-01-07 09:58:23,216.3,212,15.52134883,67.90112217,00:27:19
"820",820,2021-01-07 09:58:25,216,210,15.5213455,67.90112383,00:27:21
"821",821,2021-01-07 09:58:27,215.9,206,15.521353,67.90112333,00:27:23
"822",822,2021-01-07 09:58:29,215.7,211,15.521348,67.901126,00:27:25
"823",823,2021-01-07 09:58:31,215.6,217,15.52135633,67.90112783,00:27:27
"824",824,2021-01-07 09:58:33,215.3,220,15.52136167,67.90112583,00:27:28
"825",825,2021-01-07 09:58:35,215,218,15.52135633,67.90112133,00:27:30
"826",826,2021-01-07 09:58:37,214.8,217,15.52135783,67.901121,00:27:34
"827",827,2021-01-07 09:58:39,214.6,216,15.52136317,67.90112233,00:27:36
"828",828,2021-01-07 09:58:41,214.3,216,15.52136833,67.90112417,00:27:38
"829",829,2021-01-07 09:58:43,214,217,15.52136833,67.9011215,00:27:40
"830",830,2021-01-07 09:58:45,213.9,217,15.52136017,67.90112,00:27:41
"831",831,2021-01-07 09:58:47,213.6,216,15.52136017,67.90112133,00:27:43
"832",832,2021-01-07 09:58:49,213.3,214,15.521358,67.90112033,00:27:45
"833",833,2021-01-07 09:58:51,213,217,15.5213545,67.90111767,00:27:47
"834",834,2021-01-07 09:58:53,213,215,15.52135783,67.90111817,00:27:49
"835",835,2021-01-07 09:58:55,212.8,217,15.52134783,67.901119,00:27:51
"836",836,2021-01-07 09:58:57,212.5,217,15.52136067,67.90112167,00:27:53
"837",837,2021-01-07 09:58:59,212.4,219,15.52137517,67.90112233,00:27:54
"838",838,2021-01-07 09:59:01,212.3,221,15.52137617,67.90112033,00:27:58
"839",839,2021-01-07 09:59:03,212.1,222,15.521382,67.9011205,NA
"840",840,2021-01-07 09:59:05,211.9,224,15.52137433,67.90111883,00:28:02
"841",841,2021-01-07 09:59:07,211.7,224,15.52138217,67.90111917,00:28:04
"842",842,2021-01-07 09:59:09,211.6,227,15.52139033,67.9011225,00:28:06
"843",843,2021-01-07 09:59:11,211.5,231,15.5213915,67.90112167,00:28:07
"844",844,2021-01-07 09:59:13,211.4,232,15.5213815,67.90111867,00:28:09
"845",845,2021-01-07 09:59:15,211.3,233,15.52137783,67.90111633,00:28:11
"846",846,2021-01-07 09:59:17,211.2,231,15.52138483,67.90111583,00:28:13
"847",847,2021-01-07 09:59:19,211.1,231,15.521381,67.9011125,00:28:15
"848",848,2021-01-07 09:59:21,210.8,229,15.52137083,67.901111,00:28:17
"849",849,2021-01-07 09:59:23,210.6,229,15.5213685,67.901109,00:28:18
"850",850,2021-01-07 09:59:25,210.4,229,15.521368,67.90110983,00:28:20
"851",851,2021-01-07 09:59:27,210.2,231,15.52135383,67.90111283,00:28:24
"852",852,2021-01-07 09:59:29,210,231,15.52136067,67.901114,00:28:26
"853",853,2021-01-07 09:59:31,209.9,231,15.52136617,67.90111367,00:28:28
"854",854,2021-01-07 09:59:33,209.6,231,15.52138133,67.9011155,00:28:30
"855",855,2021-01-07 09:59:35,209.5,229,15.52138633,67.90111467,00:28:31
"856",856,2021-01-07 09:59:37,209.3,229,15.521375,67.901113,00:28:33
"857",857,2021-01-07 09:59:39,209.1,230,15.52135767,67.90110983,00:28:35
"858",858,2021-01-07 09:59:41,209,232,15.52136533,67.90110967,00:28:37
"859",859,2021-01-07 09:59:43,208.9,230,15.521372,67.90110867,00:28:39
"860",860,2021-01-07 09:59:45,208.9,229,15.52138067,67.90111133,00:28:41
"861",861,2021-01-07 09:59:47,208.7,228,15.52139283,67.9011125,00:28:43
"862",862,2021-01-07 09:59:49,208.6,230,15.52137167,67.90110817,00:28:44
"863",863,2021-01-07 09:59:51,208.5,228,15.52138283,67.90110833,00:28:46
"864",864,2021-01-07 09:59:53,208.4,227,15.52135333,67.90110167,00:28:50
"865",865,2021-01-07 09:59:55,208.3,227,15.52134733,67.9011025,00:28:52
"866",866,2021-01-07 09:59:57,208,229,15.52135,67.90110283,00:28:54
"867",867,2021-01-07 09:59:59,207.9,230,15.52134567,67.9011035,00:28:56
"868",868,2021-01-07 10:00:01,207.7,231,15.52134017,67.901104,00:28:57
"869",869,2021-01-07 10:00:03,207.6,227,15.5213505,67.9011045,00:28:59
"870",870,2021-01-07 10:00:05,207.6,223,15.52135367,67.9011045,00:29:01
"871",871,2021-01-07 10:00:07,207.4,219,15.52135133,67.90110217,00:29:03
"872",872,2021-01-07 10:00:09,207.5,218,15.5213595,67.90110317,00:29:05
"873",873,2021-01-07 10:00:11,207.4,219,15.5213605,67.90110083,00:29:07
"874",874,2021-01-07 10:00:13,207.3,220,15.52135517,67.90109783,00:29:09
"875",875,2021-01-07 10:00:15,207,220,15.52135133,67.90109183,00:29:10
"876",876,2021-01-07 10:00:17,206.7,221,15.52133767,67.901085,00:29:14
"877",877,2021-01-07 10:00:19,206.5,226,15.5213365,67.90108433,00:29:16
"878",878,2021-01-07 10:00:21,206.3,226,15.52133833,67.90108533,00:29:18
"879",879,2021-01-07 10:00:23,206.1,230,15.52133367,67.90108433,00:29:20
"880",880,2021-01-07 10:00:25,205.8,231,15.5213355,67.90108533,00:29:21
"881",881,2021-01-07 10:00:27,205.6,231,15.52133933,67.90108617,00:29:23
"882",882,2021-01-07 10:00:29,205.4,231,15.52133983,67.90108567,00:29:25
"883",883,2021-01-07 10:00:31,205.2,228,15.5213465,67.90108717,00:29:27
"884",884,2021-01-07 10:00:33,205,226,15.52135317,67.90108817,00:29:29
"885",885,2021-01-07 10:00:35,204.8,224,15.52136017,67.901093,00:29:31
"886",886,2021-01-07 10:00:37,204.6,229,15.52136717,67.901096,00:29:33
"887",887,2021-01-07 10:00:39,204.4,230,15.5213775,67.90109883,00:29:34
"888",888,2021-01-07 10:00:41,204.1,233,15.52136467,67.90109817,00:29:36
"889",889,2021-01-07 10:00:43,203.9,234,15.52135183,67.90109917,00:29:40
"890",890,2021-01-07 10:00:45,203.6,234,15.52136067,67.90110133,00:29:42
"891",891,2021-01-07 10:00:47,203.3,234,15.52137317,67.90110383,00:29:44
"892",892,2021-01-07 10:00:49,203.1,236,15.52136433,67.90110417,00:29:46
"893",893,2021-01-07 10:00:51,202.8,238,15.52135917,67.90110383,00:29:47
"894",894,2021-01-07 10:00:53,202.7,237,15.52134467,67.9011015,00:29:49
"895",895,2021-01-07 10:00:55,202.5,234,15.5213305,67.90110133,00:29:51
"896",896,2021-01-07 10:00:57,202.3,229,15.52131783,67.9011,00:29:53
"897",897,2021-01-07 10:00:59,202.2,225,15.52131,67.90110017,00:29:55
"898",898,2021-01-07 10:01:01,201.9,223,15.52130433,67.90110233,00:29:57
"899",899,2021-01-07 10:01:03,201.7,223,15.52129467,67.90110383,00:29:59
"900",900,2021-01-07 10:01:05,201.3,225,15.52129367,67.90110767,00:30:00
"901",901,2021-01-07 10:01:07,201.1,225,15.52128733,67.90110933,00:30:02
"902",902,2021-01-07 10:01:09,201,227,15.52130817,67.90111183,00:30:06
"903",903,2021-01-07 10:01:11,200.8,227,15.521309,67.90111167,00:30:08
"904",904,2021-01-07 10:01:13,200.9,229,15.52129483,67.90110967,00:30:10
"905",905,2021-01-07 10:01:15,200.8,222,15.5212975,67.90110967,00:30:12
"906",906,2021-01-07 10:01:17,200.5,217,15.52130283,67.90111083,00:30:13
"907",907,2021-01-07 10:01:19,200.1,210,15.521292,67.901107,00:30:15
"908",908,2021-01-07 10:01:21,199.9,208,15.52128567,67.901105,00:30:17
"909",909,2021-01-07 10:01:23,199.8,215,15.52129167,67.90110317,00:30:19
"910",910,2021-01-07 10:01:25,199.6,216,15.52129317,67.9011015,00:30:21
"911",911,2021-01-07 10:01:27,199.6,213,15.52129517,67.9010995,00:30:23
"912",912,2021-01-07 10:01:29,199.6,210,15.52130833,67.9011005,00:30:25
"913",913,2021-01-07 10:01:31,199.5,212,15.52132883,67.90110317,00:30:26
"914",914,2021-01-07 10:01:33,199.4,212,15.521363,67.90110467,00:30:30
"915",915,2021-01-07 10:01:35,199.5,213,15.52135967,67.90110083,00:30:32
"916",916,2021-01-07 10:01:37,199.6,211,15.521356,67.90109683,00:30:34
"917",917,2021-01-07 10:01:39,199.6,211,15.52134783,67.90109317,00:30:36
"918",918,2021-01-07 10:01:41,199.6,211,15.52134133,67.90109067,00:30:38
"919",919,2021-01-07 10:01:43,199.5,211,15.52134167,67.901089,00:30:39
"920",920,2021-01-07 10:01:45,199.6,213,15.5213465,67.90108833,00:30:41
"921",921,2021-01-07 10:01:47,199.6,216,15.5213435,67.90108567,00:30:43
"922",922,2021-01-07 10:01:49,199.7,213,15.521344,67.9010835,00:30:45
"923",923,2021-01-07 10:01:51,199.7,214,15.52135,67.901083,00:30:47
"924",924,2021-01-07 10:01:53,199.6,214,15.52134617,67.901084,00:30:49
"925",925,2021-01-07 10:01:55,199.6,215,15.52135167,67.90108517,00:30:50
"926",926,2021-01-07 10:01:57,199.4,214,15.52134617,67.90108317,00:30:52
"927",927,2021-01-07 10:01:59,199.4,216,15.521343,67.90108267,00:30:56
"928",928,2021-01-07 10:02:01,199.3,216,15.5213495,67.901081,00:30:58
"929",929,2021-01-07 10:02:03,199.2,215,15.52135167,67.90108183,NA
"930",930,2021-01-07 10:02:05,199.1,219,15.52135933,67.90108683,00:31:02
"931",931,2021-01-07 10:02:07,199.2,223,15.52135183,67.9010835,00:31:03
"932",932,2021-01-07 10:02:09,199,227,15.521366,67.90108383,00:31:05
"933",933,2021-01-07 10:02:11,198.7,229,15.52136417,67.90108183,00:31:07
"934",934,2021-01-07 10:02:13,198.7,221,15.52136767,67.90107933,00:31:09
"935",935,2021-01-07 10:02:15,198.9,225,15.52136117,67.90107983,00:31:11
"936",936,2021-01-07 10:02:17,198.9,224,15.52135433,67.90108017,00:31:13
"937",937,2021-01-07 10:02:19,198.7,223,15.52136367,67.9010835,00:31:15
"938",938,2021-01-07 10:02:21,198.6,222,15.52135767,67.90108517,00:31:16
"939",939,2021-01-07 10:02:23,198.3,222,15.521352,67.90108717,00:31:18
"940",940,2021-01-07 10:02:25,198.2,221,15.5213505,67.90109317,00:31:22
"941",941,2021-01-07 10:02:27,197.9,221,15.521355,67.901097,00:31:24
"942",942,2021-01-07 10:02:29,197.8,222,15.5213615,67.90109967,00:31:26
"943",943,2021-01-07 10:02:31,197.6,221,15.5213705,67.90110233,00:31:28
"944",944,2021-01-07 10:02:33,197.3,221,15.5213785,67.90110417,00:31:29
"945",945,2021-01-07 10:02:35,197.2,223,15.52137683,67.901106,00:31:31
"946",946,2021-01-07 10:02:37,197,228,15.52138783,67.9011075,00:31:33
"947",947,2021-01-07 10:02:39,196.8,226,15.52139383,67.90110533,00:31:35
"948",948,2021-01-07 10:02:41,196.6,224,15.52138433,67.9011035,00:31:37
"949",949,2021-01-07 10:02:43,196.4,217,15.52138117,67.90110067,00:31:39
"950",950,2021-01-07 10:02:45,196.3,212,15.52136883,67.901102,00:31:41
"951",951,2021-01-07 10:02:47,196.3,216,15.52136883,67.901103,00:31:42
"952",952,2021-01-07 10:02:49,196.1,225,15.52137183,67.90110383,00:31:44
"953",953,2021-01-07 10:02:51,196,228,15.5213835,67.90110517,00:31:48
"954",954,2021-01-07 10:02:53,195.9,225,15.521389,67.901103,00:31:50
"955",955,2021-01-07 10:02:55,195.9,224,15.52139033,67.901103,00:31:52
"956",956,2021-01-07 10:02:57,196,222,15.52139267,67.90110083,00:31:54
"957",957,2021-01-07 10:02:59,196,227,15.52139017,67.90110167,00:31:55
"958",958,2021-01-07 10:03:01,196.1,233,15.52137667,67.90110283,00:31:57
"959",959,2021-01-07 10:03:03,196.2,234,15.52137133,67.90110267,00:31:59
"960",960,2021-01-07 10:03:05,196.3,235,15.52137667,67.90110583,00:32:01
"961",961,2021-01-07 10:03:07,196.6,235,15.521372,67.90110633,00:32:03
"962",962,2021-01-07 10:03:09,196.6,235,15.52137017,67.90110783,00:32:05
"963",963,2021-01-07 10:03:11,196.6,234,15.5213675,67.90111033,00:32:07
"964",964,2021-01-07 10:03:13,196.6,239,15.52135267,67.901109,00:32:08
"965",965,2021-01-07 10:03:15,196.8,228,15.52134167,67.90111117,00:32:12
"966",966,2021-01-07 10:03:17,196.7,229,15.52133883,67.90111083,00:32:14
"967",967,2021-01-07 10:03:19,196.5,229,15.52133467,67.90111283,00:32:16
"968",968,2021-01-07 10:03:21,196.3,229,15.52132517,67.90111583,00:32:18
"969",969,2021-01-07 10:03:23,196.3,227,15.52132867,67.90111633,00:32:20
"970",970,2021-01-07 10:03:25,196.5,225,15.52132067,67.90111667,00:32:21
"971",971,2021-01-07 10:03:27,196.6,224,15.52133917,67.90112067,00:32:23
"972",972,2021-01-07 10:03:29,196.6,222,15.521338,67.9011195,00:32:25
"973",973,2021-01-07 10:03:31,196.6,224,15.5213375,67.901116,00:32:27
"974",974,2021-01-07 10:03:33,196.7,222,15.521327,67.90111483,00:32:29
"975",975,2021-01-07 10:03:35,197,223,15.521332,67.90111183,00:32:31
"976",976,2021-01-07 10:03:37,197.2,222,15.5213365,67.90110917,00:32:32
"977",977,2021-01-07 10:03:39,197.5,225,15.52134317,67.90110733,00:32:34
"978",978,2021-01-07 10:03:41,197.6,228,15.5213305,67.90110333,00:32:38
"979",979,2021-01-07 10:03:43,197.6,226,15.5213275,67.9011005,00:32:40
"980",980,2021-01-07 10:03:45,197.8,226,15.52132217,67.901097,00:32:42
"981",981,2021-01-07 10:03:47,197.8,224,15.52131817,67.90109717,00:32:44
"982",982,2021-01-07 10:03:49,197.8,226,15.52131833,67.901096,00:32:45
"983",983,2021-01-07 10:03:51,197.9,225,15.52131683,67.901095,00:32:47
"984",984,2021-01-07 10:03:53,197.9,227,15.5213155,67.901096,00:32:49
"985",985,2021-01-07 10:03:55,197.9,225,15.52131283,67.9010965,00:32:51
"986",986,2021-01-07 10:03:57,197.9,223,15.52131033,67.90109767,00:32:53
"987",987,2021-01-07 10:03:59,197.9,222,15.52131033,67.901097,00:32:55
"988",988,2021-01-07 10:04:01,197.8,221,15.5213055,67.90109483,00:32:57
"989",989,2021-01-07 10:04:03,197.7,219,15.52129283,67.90109183,00:32:58
"990",990,2021-01-07 10:04:05,197.7,214,15.52129533,67.90109433,00:33:02
"991",991,2021-01-07 10:04:07,197.6,209,15.5212975,67.90109617,00:33:04
"992",992,2021-01-07 10:04:09,197.4,203,15.52129,67.90109533,00:33:06
"993",993,2021-01-07 10:04:11,197.3,201,15.52129517,67.90109483,00:33:08
"994",994,2021-01-07 10:04:13,197.2,205,15.52130433,67.90109533,00:33:10
"995",995,2021-01-07 10:04:15,197,206,15.52132017,67.901095,00:33:11
"996",996,2021-01-07 10:04:17,196.7,211,15.52132917,67.9010945,00:33:13
"997",997,2021-01-07 10:04:19,196.5,217,15.52133883,67.90109567,00:33:15
"998",998,2021-01-07 10:04:21,196.3,222,15.52135667,67.90109567,00:33:17
"999",999,2021-01-07 10:04:23,195.9,225,15.52137067,67.90109533,00:33:19
"1000",1000,2021-01-07 10:04:25,195.5,228,15.521381,67.90109433,00:33:21
"1001",1001,2021-01-07 10:04:27,195,227,15.5213835,67.90109433,00:33:23
"1002",1002,2021-01-07 10:04:29,194.7,224,15.52139,67.90109217,00:33:24
"1003",1003,2021-01-07 10:04:31,194.4,223,15.521405,67.901091,00:33:28
"1004",1004,2021-01-07 10:04:33,194.3,213,15.5214025,67.90108933,00:33:30
"1005",1005,2021-01-07 10:04:35,194.1,220,15.521413,67.90108683,00:33:32
"1006",1006,2021-01-07 10:04:37,194,217,15.5214245,67.90108417,00:33:34
"1007",1007,2021-01-07 10:04:39,193.7,220,15.52142917,67.9010815,00:33:36
"1008",1008,2021-01-07 10:04:41,193.5,222,15.5214275,67.9010785,00:33:37
"1009",1009,2021-01-07 10:04:43,193.4,226,15.52142783,67.901074,00:33:39
