datetime,videotime,lon,lat,depth,elapsed_seconds,xsmoothed,ysmoothed,depthsmoothed,LON2,LAT2,DEPTH2,videotime_interpolated
2021-01-07T09:36:58Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271264764453849,8.00140782277344,307.34718273899796,351
2021-01-07T09:36:59Z,00:05:55,5.27126,8.0014095,307.1,352,5.271263330956345,8.001407985312566,307.2072969200728,5.271263330956345,8.001407985312566,307.2072969200728,352
2021-01-07T09:37:00Z,NA,NA,NA,NA,NA,NA,NA,NA,5.27126223144655,8.001408112114085,307.06584240540093,353
2021-01-07T09:37:01Z,00:05:57,5.27125917,8.0014075,306.9,354,5.271261447570517,8.00140820610168,306.92305434164706,5.271261447570517,8.00140820610168,306.92305434164706,354
2021-01-07T09:37:02Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271260960974316,8.001408270198922,306.77916787547554,355
2021-01-07T09:37:03Z,00:05:59,5.27125633,8.00140683,306.5,356,5.271260753304021,8.001408307329452,306.63441815355145,5.271260753304021,8.001408307329452,306.63441815355145,356
2021-01-07T09:37:04Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271260806205687,8.001408320416834,306.48904032253853,357
2021-01-07T09:37:05Z,00:06:01,5.271265,8.00140583,306.2,358,5.271261101325379,8.001408312384749,306.34326952910243,5.271261101325379,8.001408312384749,306.34326952910243,358
2021-01-07T09:37:06Z,NA,NA,NA,NA,NA,NA,NA,NA,5.2712616203091756,8.001408286156783,306.19734091990676,359
2021-01-07T09:37:07Z,00:06:03,5.27126733,8.00140633,306.2,360,5.271262344803127,8.00140824465654,306.0514896416164,5.271262344803127,8.00140824465654,306.0514896416164,360
2021-01-07T09:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,5.2712632564533015,8.001408190807672,305.90595084089625,361
2021-01-07T09:37:09Z,00:06:04,5.27126883,8.00140617,305.9,362,5.271264336905776,8.001408127533779,305.7609596644105,5.271264336905776,8.001408127533779,305.7609596644105,362
2021-01-07T09:37:10Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271265567806605,8.001408057758455,305.6167512588239,363
2021-01-07T09:37:11Z,00:06:06,5.27127567,8.00140483,305.6,364,5.271266930801846,8.001407984405333,305.47356077080116,5.271266930801846,8.001407984405333,305.47356077080116,364
2021-01-07T09:37:12Z,NA,NA,NA,NA,NA,NA,NA,NA,5.2712684075375895,8.001407910398058,305.331623347006,365
2021-01-07T09:37:13Z,00:06:10,5.2712815,8.00140567,305.2,366,5.271269979659875,8.001407838660196,305.1911741341049,5.271269979659875,8.001407838660196,305.1911741341049,366
2021-01-07T09:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271271628814788,8.00140777211539,305.05244827875987,367
2021-01-07T09:37:15Z,00:06:12,5.2712825,8.001406,304.9,368,5.2712733366483775,8.001407713687259,304.9156809276374,5.2712733366483775,8.001407713687259,304.9156809276374,368
2021-01-07T09:37:16Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271275084806723,8.001407666299407,304.7811072274013,369
2021-01-07T09:37:17Z,00:06:14,5.2712815,8.00140667,304.6,370,5.27127685493587,8.001407632875491,304.6489623247164,5.27127685493587,8.001407632875491,304.6489623247164,370
2021-01-07T09:37:18Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271278628681909,8.001407616339058,304.5194813662474,371
2021-01-07T09:37:19Z,00:06:16,5.27128,8.0014065,304.3,372,5.271280388889031,8.00140761931101,304.39286803905503,5.271280388889031,8.00140761931101,304.39286803905503,372
2021-01-07T09:37:20Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271282127180244,8.001407642194033,304.26909552751096,373
2021-01-07T09:37:21Z,00:06:17,5.271283,8.00140817,304.2,374,5.271283839083518,8.001407684404088,304.14803448277405,5.271283839083518,8.001407684404088,304.14803448277405,374
2021-01-07T09:37:22Z,NA,NA,NA,NA,NA,NA,NA,NA,5.27128552014464,8.001407745352624,304.02955508881416,375
2021-01-07T09:37:23Z,00:06:19,5.271283,8.00140833,304,376,5.271287165909403,8.0014078244510909,303.91352752960034,5.271287165909403,8.0014078244510909,303.91352752960034,376
2021-01-07T09:37:24Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271288771923585,8.001407921110973,303.79982198910176,377
2021-01-07T09:37:25Z,00:06:21,5.27128883,8.00141083,303.7,378,5.271290333732991,8.001408034743726,303.68830865128797,5.271290333732991,8.001408034743726,303.68830865128797,378
2021-01-07T09:37:26Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271291846883374,8.001408164760804,303.5788577001279,379
2021-01-07T09:37:27Z,00:06:23,5.27128417,8.001412,303.5,380,5.271293306920532,8.001408310573689,303.4713393195918,5.271293306920532,8.001408310573689,303.4713393195918,380
2021-01-07T09:37:28Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271294709390267,8.001408471593825,303.3656236936481,381
2021-01-07T09:37:29Z,00:06:25,5.271285,8.001413,303.3,382,5.271296049838333,8.001408647232717,303.2615810062663,5.271296049838333,8.001408647232717,303.2615810062663,382
2021-01-07T09:37:30Z,NA,NA,NA,NA,NA,NA,NA,NA,5.27129732381054,8.001408836901764,303.1590814414164,383
2021-01-07T09:37:31Z,00:06:27,5.2712925,8.00141283,303,384,5.271298526852658,8.00140904001247,303.05799518306696,5.271298526852658,8.00140904001247,303.05799518306696,384
2021-01-07T09:37:32Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271299654510485,8.001409255976297,302.958192415188,385
2021-01-07T09:37:33Z,00:06:29,5.271295,8.00141017,302.8,386,5.271300702329789,8.001409484204691,302.85954332174776,5.271300702329789,8.001409484204691,302.85954332174776,386
2021-01-07T09:37:34Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271301665856372,8.001409724109138,302.7619180867168,387
2021-01-07T09:37:35Z,00:06:30,5.27129617,8.00140817,302.6,388,5.2713025406360154,8.00140997510108,302.66518689406325,5.2713025406360154,8.00140997510108,302.66518689406325,388
2021-01-07T09:37:36Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271303322214482,8.001410236591978,302.56921992775824,389
2021-01-07T09:37:37Z,00:06:32,5.271292,8.0014085,302.4,390,5.271304006137594,8.001410507993327,302.4738873717694,5.271304006137594,8.001410507993327,302.4738873717694,390
2021-01-07T09:37:38Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271304587951098,8.001410788716571,302.3790594100663,391
2021-01-07T09:37:39Z,00:06:36,5.27130167,8.0014095,302.2,392,5.271305063200814,8.001411078173165,302.2846062266191,5.271305063200814,8.001411078173165,302.2846062266191,392
2021-01-07T09:37:40Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271305427478098,8.001411375682778,302.19043978914056,393
2021-01-07T09:37:41Z,00:06:38,5.2713105,8.0014105,302.1,394,5.271305676566865,8.001411680177595,302.09664843859383,5.271305676566865,8.001411680177595,302.09664843859383,394
2021-01-07T09:37:42Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271305806301773,8.001411990487568,302.0033670450643,395
2021-01-07T09:37:43Z,00:06:40,5.27131533,8.00141233,302,396,5.271305812517497,8.001412305442658,301.91073047889375,5.271305812517497,8.001412305442658,301.91073047889375,396
2021-01-07T09:37:44Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271305691048699,8.001412623872792,301.81887361042214,397
2021-01-07T09:37:45Z,00:06:42,5.27131233,8.00141333,301.7,398,5.271305437730063,8.001412944607988,301.7279313099899,5.271305437730063,8.001412944607988,301.7279313099899,398
2021-01-07T09:37:46Z,NA,NA,NA,NA,NA,NA,NA,NA,5.27130504839625,8.001413266478151,301.6380384479385,399
2021-01-07T09:37:47Z,00:06:43,5.27131033,8.00141383,301.5,400,5.271304518881924,8.001413588313232,301.5493298946076,5.271304518881924,8.001413588313232,301.5493298946076,400
2021-01-07T09:37:48Z,NA,NA,NA,NA,NA,NA,NA,NA,5.27130384502178,8.001413908943183,301.46194052033815,401
2021-01-07T09:37:49Z,00:06:45,5.27130967,8.00141167,301.4,402,5.271303022650469,8.00141422719801,301.3760051954709,5.271303022650469,8.00141422719801,301.3760051954709,402
2021-01-07T09:37:50Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271302047602675,8.001414541907625,301.2916587903462,403
2021-01-07T09:37:51Z,00:06:47,5.27130567,8.00141217,301.3,404,5.271300915713058,8.001414851901984,301.20903617530524,5.271300915713058,8.001414851901984,301.20903617530524,404
2021-01-07T09:37:52Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271299622816305,8.001415156011053,301.12827222068876,405
2021-01-07T09:37:53Z,00:06:49,5.27130283,8.00141483,301.1,406,5.271298164747056,8.001415453064798,301.0495017968358,5.271298164747056,8.001415453064798,301.0495017968358,406
2021-01-07T09:37:54Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271296537340015,8.001415741893158,300.97285977408905,407
2021-01-07T09:37:55Z,00:06:51,5.27130567,8.00141417,301,408,5.271294736429836,8.001416021326069,300.89848102278813,5.271294736429836,8.001416021326069,300.89848102278813,408
2021-01-07T09:37:56Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271292757851189,8.001416290193543,300.82650041327327,409
2021-01-07T09:37:57Z,00:06:53,5.271303,8.0014145,300.9,410,5.271290597438753,8.001416547325482,300.7570528158856,5.271290597438753,8.001416547325482,300.7570528158856,410
2021-01-07T09:37:58Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271288251027201,8.001416791551863,300.6902731009662,411
2021-01-07T09:37:59Z,00:06:54,5.2712935,8.0014181700000009,300.7,412,5.271285714451193,8.001417021702629,300.62629613885497,5.271285714451193,8.001417021702629,300.62629613885497,412
2021-01-07T09:38:00Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271282983570554,8.001417236608251,300.5652564734617,413
2021-01-07T09:38:01Z,00:06:56,5.27128383,8.0014215,300.6,414,5.271280063510244,8.00141743528104,300.50716840999405,5.271280063510244,8.00141743528104,300.50716840999405,414
2021-01-07T09:38:02Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271276982447485,8.001417617185856,300.45174709130333,415
2021-01-07T09:38:03Z,00:07:00,5.27126583,8.001419,300.4,416,5.271273772084432,8.001417781856777,300.3986619153977,5.271273772084432,8.001417781856777,300.3986619153977,416
2021-01-07T09:38:04Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271270464123233,8.001417928827868,300.3475822802846,417
2021-01-07T09:38:05Z,00:07:02,5.27126083,8.0014185,300.3,418,5.271267090266026,8.00141805763318,300.2981775839705,5.271267090266026,8.00141805763318,300.2981775839705,418
2021-01-07T09:38:06Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271263682214972,8.001418167806785,300.2501172244634,419
2021-01-07T09:38:07Z,00:07:04,5.27125167,8.00141917,300.1,420,5.271260271672225,8.001418258882753,300.2030705997696,5.271260271672225,8.001418258882753,300.2030705997696,420
2021-01-07T09:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,5.27125689033992,8.001418330395111,300.15670710789766,421
2021-01-07T09:38:09Z,00:07:06,5.27123517,8.00141933,300.1,422,5.271253569920216,8.001418381877967,300.11069614685425,5.271253569920216,8.001418381877967,300.11069614685425,422
2021-01-07T09:38:10Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271250342115257,8.00141841286534,300.06470711464647,423
2021-01-07T09:38:11Z,00:07:07,5.27123267,8.0014181700000009,299.9,424,5.271247238627198,8.001418422891323,300.01840940928224,5.271247238627198,8.001418422891323,300.01840940928224,424
2021-01-07T09:38:12Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271244291158184,8.001418411489984,299.97147242876844,425
2021-01-07T09:38:13Z,00:07:09,5.27123233,8.00141833,299.7,426,5.271241531410369,8.001418378195359,299.9235655711117,5.271241531410369,8.001418378195359,299.9235655711117,426
2021-01-07T09:38:14Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271238991085898,8.001418322541525,299.8743582343217,427
2021-01-07T09:38:15Z,00:07:11,5.271232,8.001418,299.7,428,5.271236701886922,8.001418244062545,299.82351981640335,5.271236701886922,8.001418244062545,299.82351981640335,428
2021-01-07T09:38:16Z,NA,NA,NA,NA,NA,NA,NA,NA,5.27123469551559,8.001418142292469,299.7707197153646,429
2021-01-07T09:38:17Z,00:07:13,5.2712275,8.00141833,299.4,430,5.271233003674045,8.001418016765362,299.7156273292134,5.271233003674045,8.001418016765362,299.7156273292134,430
2021-01-07T09:38:18Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271231658064454,8.001417867015345,299.6579120559564,431
2021-01-07T09:38:19Z,00:07:15,5.27122883,8.0014185,299.4,432,5.271230690388947,8.001417692576368,299.5972432936009,5.271230690388947,8.001417692576368,299.5972432936009,432
2021-01-07T09:38:20Z,NA,NA,NA,NA,NA,NA,NA,NA,5.27123013234967,8.001417492982583,299.5332904401547,433
2021-01-07T09:38:21Z,00:07:17,5.27123367,8.0014175,299.3,434,5.271230015263061,8.001417267799916,299.46572642909905,5.271230015263061,8.001417267799916,299.46572642909905,434
2021-01-07T09:38:22Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271230348500835,8.001417018408947,299.3944253307746,435
2021-01-07T09:38:23Z,00:07:19,5.271238,8.00141683,299.3,436,5.271231108092593,8.001416748947294,299.31956681653907,5.271231108092593,8.001416748947294,299.31956681653907,436
2021-01-07T09:38:24Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271232267276982,8.001416463783375,299.24135613887756,437
2021-01-07T09:38:25Z,00:07:20,5.27124633,8.00141667,299.4,438,5.271233799292644,8.001416167285631,299.1599985502727,5.271233799292644,8.001416167285631,299.1599985502727,438
2021-01-07T09:38:26Z,NA,NA,NA,NA,NA,NA,NA,NA,5.27123567737822,8.001415863822459,299.0756993032091,439
2021-01-07T09:38:27Z,00:07:22,5.27124783,8.0014185,299.3,440,5.2712378747723365,8.001415557762273,298.98866365016977,5.2712378747723365,8.001415557762273,298.98866365016977,440
2021-01-07T09:38:28Z,NA,NA,NA,NA,NA,NA,NA,NA,5.2712403647136306,8.001415253473507,298.8990968436376,441
2021-01-07T09:38:29Z,00:07:26,5.2712505,8.00141733,299.1,442,5.271243120440752,8.001414955324568,298.80720413609765,5.271243120440752,8.001414955324568,298.80720413609765,442
2021-01-07T09:38:30Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271246115192313,8.001414667683854,298.71319078003256,443
2021-01-07T09:38:31Z,00:07:28,5.27125217,8.00141433,298.9,444,5.271249322206974,8.001414394919829,298.6172620279267,5.271249322206974,8.001414394919829,298.6172620279267,444
2021-01-07T09:38:32Z,NA,NA,NA,NA,NA,NA,NA,NA,5.27125271472337,8.001414141400888,298.5196231322621,445
2021-01-07T09:38:33Z,00:07:30,5.27125833,8.00141033,298.7,446,5.271256265980126,8.001413911495428,298.4204793455245,5.271256265980126,8.001413911495428,298.4204793455245,446
2021-01-07T09:38:34Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271259949215904,8.001413709571917,298.32003592019663,447
2021-01-07T09:38:35Z,00:07:32,5.271271,8.0014075,298.3,448,5.2712637376693,8.001413539998715,298.2184981087617,5.2712637376693,8.001413539998715,298.2184981087617,448
2021-01-07T09:38:36Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271267604578982,8.001413407144268,298.11607116370396,449
2021-01-07T09:38:37Z,00:07:33,5.27127583,8.00141,298,450,5.271271523183581,8.001413315377004,298.01296033750657,5.271271523183581,8.001413315377004,298.01296033750657,450
2021-01-07T09:38:38Z,NA,NA,NA,NA,NA,NA,NA,NA,5.2712754667217405,8.001413269065326,297.9093708826532,451
2021-01-07T09:38:39Z,00:07:35,5.27127733,8.00140883,297.8,452,5.2712794084320675,8.001413272577643,297.8055080516275,5.2712794084320675,8.001413272577643,297.8055080516275,452
2021-01-07T09:38:40Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271283321553239,8.001413330282396,297.70157709691335,453
2021-01-07T09:38:41Z,00:07:37,5.27128217,8.00141233,297.6,454,5.271287179323867,8.001413446547987,297.5977832709942,5.271287179323867,8.001413446547987,297.5977832709942,454
2021-01-07T09:38:42Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271290955352319,8.001413625541318,297.4943256395476,455
2021-01-07T09:38:43Z,00:07:39,5.2712865,8.00141283,297.4,456,5.271294630995631,8.001413867205681,297.3912736036166,5.271294630995631,8.001413867205681,297.3912736036166,456
2021-01-07T09:38:44Z,NA,NA,NA,NA,NA,NA,NA,NA,5.2712981949620215,8.001414167477455,297.28857355175387,457
2021-01-07T09:38:45Z,00:07:41,5.271296,8.00141567,297.1,458,5.271301636249807,8.00141452213487,297.1861670172881,5.271301636249807,8.00141452213487,297.1861670172881,458
2021-01-07T09:38:46Z,NA,NA,NA,NA,NA,NA,NA,NA,5.2713049438573565,8.001414926956171,297.0839955335478,459
2021-01-07T09:38:47Z,00:07:43,5.271307,8.00141883,296.8,460,5.271308106783002,8.001415377719564,296.98200063386406,5.271308106783002,8.001415377719564,296.98200063386406,460
2021-01-07T09:38:48Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271311114025101,8.001415870203296,296.88012385156526,461
2021-01-07T09:38:49Z,00:07:45,5.2713165,8.00142083,296.5,462,5.271313954581995,8.001416400185605,296.77830671998095,5.271313954581995,8.001416400185605,296.77830671998095,462
2021-01-07T09:38:50Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271316617452027,8.001416963444719,296.67649077244016,463
2021-01-07T09:38:51Z,00:07:46,5.271315,8.00142267,296.3,464,5.271319091633551,8.001417555758843,296.57461754227324,5.271319091633551,8.001417555758843,296.57461754227324,464
2021-01-07T09:38:52Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271321366124903,8.00141817290625,296.4726285628086,465
2021-01-07T09:38:53Z,00:07:48,5.27131617,8.001425,296.2,466,5.271323429924438,8.001418810665122,296.3704653673768,5.271323429924438,8.001418810665122,296.3704653673768,466
2021-01-07T09:38:54Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271325272030493,8.001419464813742,296.2680694893065,467
2021-01-07T09:38:55Z,00:07:52,5.27132083,8.001422,296,468,5.2713268814414285,8.001420131130308,296.1653824619268,5.2713268814414285,8.001420131130308,296.1653824619268,468
2021-01-07T09:38:56Z,NA,NA,NA,NA,NA,NA,NA,NA,5.27132824715557,8.001420805393046,296.0623458185677,469
2021-01-07T09:38:57Z,00:07:54,5.27133183,8.001419,295.9,470,5.271329358171283,8.001421483380211,295.9589010925587,5.271329358171283,8.001421483380211,295.9589010925587,470
2021-01-07T09:38:58Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271330203486905,8.001422160870021,295.85498981722907,471
2021-01-07T09:38:59Z,00:07:56,5.271333,8.00141983,295.9,472,5.271330772100776,8.001422833640708,295.7505535259078,5.271330772100776,8.001422833640708,295.7505535259078,472
2021-01-07T09:39:00Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271331053011243,8.001423497470524,295.64553375192526,473
2021-01-07T09:39:01Z,00:07:58,5.27133267,8.00142317,295.7,474,5.27133103521667,8.001424148137648,295.53987202860986,5.27133103521667,8.001424148137648,295.53987202860986,474
2021-01-07T09:39:02Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271330707715391,8.001424781420358,295.43350988929114,475
2021-01-07T09:39:03Z,00:07:59,5.27133183,8.00142167,295.2,476,5.271330062128593,8.001425393382013,295.32639280795615,5.271330062128593,8.001425393382013,295.32639280795615,476
2021-01-07T09:39:04Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271329117196609,8.001425983034132,295.2185070033517,477
2021-01-07T09:39:05Z,00:08:01,5.27132417,8.00142417,295.2,478,5.271327907677698,8.001426551129601,295.1098627601195,5.271327907677698,8.001426551129601,295.1098627601195,478
2021-01-07T09:39:06Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271326468537879,8.00142709844387,295.0004706750606,479
2021-01-07T09:39:07Z,00:08:03,5.271322,8.00142867,295,480,5.2713248347431705,8.001427625752422,294.89034134497734,5.2713248347431705,8.001427625752422,294.89034134497734,480
2021-01-07T09:39:08Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271323041259589,8.001428133830702,294.77948536667145,481
2021-01-07T09:39:09Z,00:08:05,5.27132633,8.00142767,294.9,482,5.2713211230531725,8.001428623454192,294.66791333694414,5.2713211230531725,8.001428623454192,294.66791333694414,482
2021-01-07T09:39:10Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271319115089927,8.00142909539832,294.5556358525983,483
2021-01-07T09:39:11Z,00:08:07,5.27131883,8.001431,294.5,484,5.271317052335882,8.00142955043858,294.4426635104345,5.271317052335882,8.00142955043858,294.4426635104345,484
2021-01-07T09:39:12Z,NA,NA,NA,NA,NA,NA,NA,NA,5.27131496975706,8.001429989350449,294.3290069072559,485
2021-01-07T09:39:13Z,00:08:09,5.2713135,8.00143133,294.3,486,5.271312902319473,8.001430412909347,294.21467663986317,5.271312902319473,8.001430412909347,294.21467663986317,486
2021-01-07T09:39:14Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271310884989163,8.001430821890734,294.09968330505825,487
2021-01-07T09:39:15Z,00:08:11,5.27131433,8.00143233,294,488,5.271308952732131,8.00143121707012,293.9840374996439,5.271308952732131,8.00143121707012,293.9840374996439,488
2021-01-07T09:39:16Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271307140514403,8.001431599222956,293.8677498204209,489
2021-01-07T09:39:17Z,00:08:12,5.27131467,8.0014315,293.9,490,5.271305483302013,8.001431969124644,293.7508308641912,5.271305483302013,8.001431969124644,293.7508308641912,490
2021-01-07T09:39:18Z,NA,NA,NA,NA,NA,NA,NA,NA,5.27130401606096,8.001432327550706,293.63329122775707,491
2021-01-07T09:39:19Z,00:08:16,5.27131417,8.001432,293.6,492,5.271302773757298,8.001432675276591,293.5151415079197,5.271302773757298,8.001432675276591,293.5151415079197,492
2021-01-07T09:39:20Z,NA,NA,NA,NA,NA,NA,NA,NA,5.2713017913570175,8.001433013077762,293.3963923014814,493
2021-01-07T09:39:21Z,00:08:18,5.27130933,8.00143017,293.3,494,5.271301103826159,8.001433341729665,293.27705420524444,5.271301103826159,8.001433341729665,293.27705420524444,494
2021-01-07T09:39:22Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271300746130734,8.001433662007774,293.1571378160092,495
2021-01-07T09:39:23Z,00:08:20,5.2713075,8.00143267,293.1,496,5.271300753236767,8.001433974687556,293.03665373057856,5.271300753236767,8.001433974687556,293.03665373057856,496
2021-01-07T09:39:24Z,NA,NA,NA,NA,NA,NA,NA,NA,5.27130115387849,8.001434280110077,292.9156285727624,497
2021-01-07T09:39:25Z,00:08:22,5.27129983,8.00143217,292.9,498,5.271301940836283,8.00143457611015,292.79418143290775,5.271301940836283,8.00143457611015,292.79418143290775,498
2021-01-07T09:39:26Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271303094024203,8.001434859625732,292.6724644911217,499
2021-01-07T09:39:27Z,00:08:23,5.271292,8.00143517,292.4,500,5.271304593340051,8.00143512759366,292.55062996939927,5.271304593340051,8.00143512759366,292.55062996939927,500
2021-01-07T09:39:28Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271306418681594,8.00143537695073,292.42883008973655,501
2021-01-07T09:39:29Z,00:08:25,5.27129867,8.00143467,292,502,5.27130854994662,8.001435604633766,292.30721707412863,5.27130854994662,8.001435604633766,292.30721707412863,502
2021-01-07T09:39:30Z,NA,NA,NA,NA,NA,NA,NA,NA,5.2713109670328935,8.001435807579604,292.1859431445722,503
2021-01-07T09:39:31Z,00:08:27,5.27130367,8.00143867,291.7,504,5.2713136498381985,8.001435982725047,292.0651605230629,5.2713136498381985,8.001435982725047,292.0651605230629,504
2021-01-07T09:39:32Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271316578260318,8.001436127006922,291.9450214315954,505
2021-01-07T09:39:33Z,00:08:29,5.27131117,8.0014415,291.6,506,5.271319732197034,8.001436237362046,291.825678092167,5.271319732197034,8.001436237362046,291.825678092167,506
2021-01-07T09:39:34Z,NA,NA,NA,NA,NA,NA,NA,NA,5.2713230915461144,8.00143631072723,291.7072827267715,507
2021-01-07T09:39:35Z,00:08:31,5.2713195,8.0014395,291.6,508,5.271326636205351,8.001436344039302,291.5899875574061,5.271326636205351,8.001436344039302,291.5899875574061,508
2021-01-07T09:39:36Z,NA,NA,NA,NA,NA,NA,NA,NA,5.2713303460725065,8.00143633423508,291.4739448060659,509
2021-01-07T09:39:37Z,00:08:33,5.271324,8.00143717,291.4,510,5.271334201045384,8.001436278251377,291.35930669474646,5.271334201045384,8.001436278251377,291.35930669474646,510
2021-01-07T09:39:38Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271338181021744,8.001436173025029,291.24622544544434,511
2021-01-07T09:39:39Z,00:08:35,5.27133767,8.00143333,291.3,512,5.271342265899365,8.00143601549283,291.1348532801543,5.271342265899365,8.00143601549283,291.1348532801543,512
2021-01-07T09:39:40Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271346435576043,8.001435802591637,291.02534242087245,513
2021-01-07T09:39:41Z,00:08:36,5.27134783,8.001436,291,514,5.271350669949538,8.001435531258224,290.9178450895947,5.271350669949538,8.001435531258224,290.9178450895947,514
2021-01-07T09:39:42Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271354948917631,8.001435198429448,290.8125135083165,515
2021-01-07T09:39:43Z,00:08:38,5.2713595,8.0014365,290.9,516,5.271359252378118,8.001434801042087,290.7094998990332,5.271359252378118,8.001434801042087,290.7094998990332,516
2021-01-07T09:39:44Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271363560228987,8.001434336033265,290.60895647370756,517
2021-01-07T09:39:45Z,00:08:42,5.27137883,8.00143683,290.5,518,5.271367853688507,8.00143380183137,290.5109754747422,5.271367853688507,8.00143380183137,290.5109754747422,518
2021-01-07T09:39:46Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271372118411281,8.001433201876134,290.4154476343521,519
2021-01-07T09:39:47Z,00:08:44,5.27138817,8.00143267,290.4,520,5.271376340982766,8.001432540658715,290.3222214055644,5.271376340982766,8.001432540658715,290.3222214055644,520
2021-01-07T09:39:48Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271380507988364,8.001431822670272,290.2311452414053,521
2021-01-07T09:39:49Z,00:08:46,5.27139567,8.001427,290,522,5.271384606013492,8.001431052401932,290.14206759489946,5.271384606013492,8.001431052401932,290.14206759489946,522
2021-01-07T09:39:50Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271388621643587,8.001430234344861,290.0548369190752,523
2021-01-07T09:39:51Z,00:08:48,5.271401,8.00142667,290,524,5.27139254146407,8.00142937299022,289.96930166695824,5.27139254146407,8.00142937299022,289.96930166695824,524
2021-01-07T09:39:52Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271396352060362,8.001428472829128,289.88531029157446,525
2021-01-07T09:39:53Z,00:08:49,5.27139867,8.00142567,289.9,526,5.271400040017886,8.001427538352761,289.80271124595043,5.271400040017886,8.001427538352761,289.80271124595043,526
2021-01-07T09:39:54Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271403591922071,8.001426574052266,289.72135298311287,527
2021-01-07T09:39:55Z,00:08:51,5.27140467,8.00142217,289.7,528,5.271406994358335,8.00142558441877,289.6410839560871,5.271406994358335,8.00142558441877,289.6410839560871,528
2021-01-07T09:39:56Z,NA,NA,NA,NA,NA,NA,NA,NA,5.271410233912097,8.001424573943464,289.5617526179001,529
2021-01-07T09:39:57Z,00:08:53,5.271413,8.0014245,289.4,530,5.271413297168796,8.001423547117458,289.4832074215784,5.271413297168796,8.001423547117458,289.4832074215784,530
2021-01-07T09:39:58Z,NA,NA,NA,NA,NA,NA,NA,NA,5.2714161707138425,8.001422508431935,289.4052968201478,531
